SITE,DATE,SPECIES,fishTotalLength,fishWeight,before_after
GUIL,2019-11-20,Poecilia_reticulata,25,0,after
GUIL,2019-11-20,Poecilia_reticulata,23,0,after
GUIL,2019-11-20,Poecilia_reticulata,25,0,after
GUIL,2019-11-20,Poecilia_reticulata,17,0,after
GUIL,2019-11-20,Poecilia_reticulata,31,0,after
GUIL,2019-11-20,Poecilia_reticulata,23,0,after
GUIL,2019-11-20,Poecilia_reticulata,26,0,after
GUIL,2019-11-20,Poecilia_reticulata,23,0,after
GUIL,2019-11-20,Poecilia_reticulata,27,0,after
GUIL,2019-11-20,Poecilia_reticulata,27,0,after
GUIL,2019-11-20,Poecilia_reticulata,25,0,after
GUIL,2019-11-20,Poecilia_reticulata,23,0,after
GUIL,2019-11-20,Poecilia_reticulata,26,0,after
GUIL,2019-11-20,Poecilia_reticulata,46,1,after
GUIL,2019-11-20,Poecilia_reticulata,31,0,after
GUIL,2019-11-20,Poecilia_reticulata,25,0,after
GUIL,2019-11-20,Poecilia_reticulata,28,0,after
GUIL,2019-11-20,Poecilia_reticulata,42,0,after
GUIL,2019-11-20,Poecilia_reticulata,27,0,after
GUIL,2019-11-20,Poecilia_reticulata,25,0,after
GUIL,2019-11-20,Poecilia_reticulata,35,1,after
GUIL,2019-11-20,Poecilia_reticulata,26,0,after
GUIL,2019-11-20,Poecilia_reticulata,28,0,after
GUIL,2019-11-20,Poecilia_reticulata,26,0,after
GUIL,2019-11-20,Poecilia_reticulata,25,0,after
GUIL,2019-11-20,Poecilia_reticulata,21,0,after
GUIL,2019-11-20,Poecilia_reticulata,24,0,after
GUIL,2019-11-20,Poecilia_reticulata,24,0,after
GUIL,2019-11-20,Poecilia_reticulata,21,0,after
GUIL,2019-11-20,Poecilia_reticulata,25,0,after
GUIL,2019-11-20,Poecilia_reticulata,26,0,after
GUIL,2019-11-20,Poecilia_reticulata,25,0,after
GUIL,2019-11-20,Poecilia_reticulata,40,1,after
GUIL,2019-11-20,Poecilia_reticulata,26,0,after
GUIL,2019-11-20,Poecilia_reticulata,24,0,after
GUIL,2019-11-20,Poecilia_reticulata,33,0,after
GUIL,2019-11-20,Poecilia_reticulata,46,0,after
GUIL,2019-11-20,Poecilia_reticulata,23,0,after
GUIL,2019-11-20,Poecilia_reticulata,30,0,after
GUIL,2019-11-20,Poecilia_reticulata,47,1,after
GUIL,2019-11-20,Poecilia_reticulata,31,0,after
GUIL,2019-11-20,Poecilia_reticulata,25,0,after
GUIL,2019-11-20,Poecilia_reticulata,23,0,after
GUIL,2019-11-20,Poecilia_reticulata,27,0,after
GUIL,2019-11-20,Poecilia_reticulata,20,0,after
GUIL,2019-11-20,Poecilia_reticulata,30,0,after
GUIL,2019-11-20,Poecilia_reticulata,26,0,after
GUIL,2019-11-20,Poecilia_reticulata,22,0,after
GUIL,2019-11-20,Poecilia_reticulata,27,0,after
GUIL,2019-11-20,Poecilia_reticulata,35,0,after
GUIL,2019-11-20,Poecilia_reticulata,17,0,after
GUIL,2019-11-20,Poecilia_reticulata,29,0,after
GUIL,2019-11-21,Poecilia_reticulata,30,0,after
GUIL,2019-11-21,Poecilia_reticulata,22,0,after
GUIL,2019-11-21,Poecilia_reticulata,22,0,after
GUIL,2019-11-21,Poecilia_reticulata,23,0,after
GUIL,2019-11-21,Poecilia_reticulata,30,0,after
GUIL,2019-11-21,Poecilia_reticulata,12,0,after
GUIL,2019-11-21,Poecilia_reticulata,24,0,after
GUIL,2019-11-21,Poecilia_reticulata,22,0,after
GUIL,2019-11-21,Poecilia_reticulata,22,0,after
GUIL,2019-11-21,Poecilia_reticulata,28,0,after
GUIL,2019-11-21,Poecilia_reticulata,33,0,after
GUIL,2019-11-21,Poecilia_reticulata,17,0,after
GUIL,2019-11-21,Poecilia_reticulata,34,0,after
GUIL,2019-11-21,Poecilia_reticulata,23,0,after
GUIL,2019-11-21,Poecilia_reticulata,32,0,after
GUIL,2019-11-21,Poecilia_reticulata,22,0,after
GUIL,2019-11-21,Poecilia_reticulata,25,0,after
GUIL,2019-11-21,Poecilia_reticulata,15,0,after
GUIL,2019-11-21,Poecilia_reticulata,27,0,after
GUIL,2019-11-21,Poecilia_reticulata,25,0,after
GUIL,2019-11-21,Poecilia_reticulata,22,0,after
GUIL,2019-11-21,Poecilia_reticulata,25,0,after
GUIL,2019-11-21,Poecilia_reticulata,32,0,after
GUIL,2019-11-21,Poecilia_reticulata,30,0,after
GUIL,2019-11-21,Poecilia_reticulata,30,0,after
GUIL,2019-11-21,Poecilia_reticulata,32,0,after
GUIL,2019-11-21,Poecilia_reticulata,26,0,after
GUIL,2019-11-21,Poecilia_reticulata,35,0,after
GUIL,2019-11-21,Poecilia_reticulata,25,0,after
GUIL,2019-11-21,Poecilia_reticulata,22,0,after
GUIL,2019-11-21,Poecilia_reticulata,30,0,after
GUIL,2019-11-21,Poecilia_reticulata,27,0,after
GUIL,2019-11-21,Poecilia_reticulata,35,0,after
GUIL,2019-11-21,Poecilia_reticulata,37,0,after
GUIL,2019-11-21,Poecilia_reticulata,14,0,after
GUIL,2019-11-21,Poecilia_reticulata,30,0,after
GUIL,2019-11-21,Poecilia_reticulata,30,0,after
GUIL,2019-11-21,Poecilia_reticulata,35,0,after
GUIL,2019-11-21,Poecilia_reticulata,14,0,after
GUIL,2019-11-21,Poecilia_reticulata,13,0,after
GUIL,2019-11-21,Poecilia_reticulata,22,0,after
GUIL,2019-11-21,Poecilia_reticulata,32,0,after
GUIL,2019-11-21,Poecilia_reticulata,37,0,after
GUIL,2019-11-21,Poecilia_reticulata,25,0,after
GUIL,2019-11-21,Poecilia_reticulata,15,0,after
GUIL,2019-11-21,Poecilia_reticulata,25,0,after
GUIL,2019-11-21,Poecilia_reticulata,26,0,after
GUIL,2019-11-21,Poecilia_reticulata,22,0,after
GUIL,2019-11-21,Poecilia_reticulata,16,0,after
GUIL,2019-11-21,Poecilia_reticulata,27,0,after
GUIL,2017-02-20,Xiphophorus_hellerii,87,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,47,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,43,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,76,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,65,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,75,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,62,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,52,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,60,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,50,6,before
GUIL,2017-02-20,Xiphophorus_hellerii,65,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,57,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,97,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,79,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,66,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,99,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,76,5,before
GUIL,2017-02-20,Xiphophorus_hellerii,78,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,46,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,56,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,70,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,69,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,57,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,66,5,before
GUIL,2017-02-20,Xiphophorus_hellerii,50,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,63,5,before
GUIL,2017-02-20,Xiphophorus_hellerii,47,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,95,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,73,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,46,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,70,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,50,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,89,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,56,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,78,8,before
GUIL,2017-02-20,Xiphophorus_hellerii,55,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,82,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,77,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,55,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,50,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,66,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,112,5,before
GUIL,2017-02-20,Xiphophorus_hellerii,50,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,54,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,102,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,72,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,56,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,79,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,50,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,80,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,70,5,before
GUIL,2017-02-20,Xiphophorus_hellerii,55,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,61,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,72,5,before
GUIL,2017-02-20,Xiphophorus_hellerii,44,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,68,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,15,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,62,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,80,7,before
GUIL,2017-02-20,Xiphophorus_hellerii,23,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,48,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,60,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,65,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,65,7,before
GUIL,2017-02-20,Xiphophorus_hellerii,69,4,before
GUIL,2017-02-20,Xiphophorus_hellerii,48,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,56,0,before
GUIL,2017-02-20,Xiphophorus_hellerii,54,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,67,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,65,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,21,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,68,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,48,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,81,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,32,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,74,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,88,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,70,5,before
GUIL,2017-02-20,Xiphophorus_hellerii,90,5,before
GUIL,2017-02-20,Xiphophorus_hellerii,57,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,80,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,50,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,63,5,before
GUIL,2017-02-20,Xiphophorus_hellerii,20,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,95,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,70,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,64,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,36,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,41,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,72,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,40,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,23,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,76,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,43,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,46,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,81,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,65,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,77,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,64,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,50,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,49,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,61,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,50,2,before
GUIL,2017-02-20,Xiphophorus_hellerii,46,1,before
GUIL,2017-02-20,Xiphophorus_hellerii,78,3,before
GUIL,2017-02-20,Xiphophorus_hellerii,22,1,before
GUIL,2017-12-04,Xiphophorus_hellerii,45,2,after
GUIL,2017-12-05,Xiphophorus_hellerii,40,1,after
GUIL,2017-12-05,Xiphophorus_hellerii,13,0,after
GUIL,2017-12-05,Xiphophorus_hellerii,17,1,after
GUIL,2017-12-05,Xiphophorus_hellerii,73,5,after
GUIL,2017-12-05,Xiphophorus_hellerii,24,0,after
GUIL,2017-12-05,Xiphophorus_hellerii,77,8,after
GUIL,2017-12-05,Xiphophorus_hellerii,28,0,after
GUIL,2017-12-05,Xiphophorus_hellerii,18,0,after
GUIL,2017-12-05,Xiphophorus_hellerii,27,1,after
GUIL,2017-12-05,Xiphophorus_hellerii,22,0,after
GUIL,2017-12-05,Xiphophorus_hellerii,25,0,after
GUIL,2017-12-05,Xiphophorus_hellerii,22,0,after
GUIL,2017-12-06,Xiphophorus_hellerii,64,1,after
GUIL,2017-12-06,Xiphophorus_hellerii,68,2,after
GUIL,2017-12-07,Xiphophorus_hellerii,75,2,after
GUIL,2017-12-07,Xiphophorus_hellerii,67,1,after
GUIL,2017-12-07,Xiphophorus_hellerii,58,5,after
GUIL,2017-12-07,Xiphophorus_hellerii,67,2,after
GUIL,2017-12-07,Xiphophorus_hellerii,60,3,after
GUIL,2017-12-07,Xiphophorus_hellerii,27,1,after
GUIL,2017-12-07,Xiphophorus_hellerii,60,3,after
GUIL,2017-12-07,Xiphophorus_hellerii,97,3,after
GUIL,2017-12-07,Xiphophorus_hellerii,52,2,after
GUIL,2017-12-07,Xiphophorus_hellerii,65,4,after
GUIL,2017-12-07,Xiphophorus_hellerii,68,2,after
GUIL,2017-12-07,Xiphophorus_hellerii,59,3,after
GUIL,2018-02-05,Xiphophorus_hellerii,59,2,after
GUIL,2018-02-05,Xiphophorus_hellerii,26,0,after
GUIL,2018-02-05,Xiphophorus_hellerii,23,0,after
GUIL,2018-02-05,Xiphophorus_hellerii,78,8,after
GUIL,2018-02-05,Xiphophorus_hellerii,27,0,after
GUIL,2018-02-05,Xiphophorus_hellerii,26,0,after
GUIL,2018-02-05,Xiphophorus_hellerii,21,0,after
GUIL,2018-02-05,Xiphophorus_hellerii,93,3,after
GUIL,2018-02-06,Xiphophorus_hellerii,61,4,after
GUIL,2018-02-06,Xiphophorus_hellerii,42,1,after
GUIL,2018-02-06,Xiphophorus_hellerii,27,0,after
GUIL,2018-02-06,Xiphophorus_hellerii,61,1,after
GUIL,2018-02-06,Xiphophorus_hellerii,36,1,after
GUIL,2018-02-06,Xiphophorus_hellerii,28,0,after
GUIL,2018-02-06,Xiphophorus_hellerii,34,0,after
GUIL,2018-02-06,Xiphophorus_hellerii,68,6,after
GUIL,2018-02-06,Xiphophorus_hellerii,27,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,24,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,28,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,27,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,33,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,85,2,after
GUIL,2018-02-07,Xiphophorus_hellerii,60,2,after
GUIL,2018-02-07,Xiphophorus_hellerii,52,2,after
GUIL,2018-02-07,Xiphophorus_hellerii,37,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,71,2,after
GUIL,2018-02-07,Xiphophorus_hellerii,82,2,after
GUIL,2018-02-07,Xiphophorus_hellerii,56,2,after
GUIL,2018-02-07,Xiphophorus_hellerii,25,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,75,3,after
GUIL,2018-02-07,Xiphophorus_hellerii,34,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,22,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,32,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,32,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,19,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,42,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,33,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,58,3,after
GUIL,2018-02-07,Xiphophorus_hellerii,32,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,21,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,67,5,after
GUIL,2018-02-07,Xiphophorus_hellerii,32,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,49,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,42,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,55,2,after
GUIL,2018-02-07,Xiphophorus_hellerii,30,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,20,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,25,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,39,1,after
GUIL,2018-02-07,Xiphophorus_hellerii,21,0,after
GUIL,2018-02-07,Xiphophorus_hellerii,33,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,66,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,47,2,after
GUIL,2018-02-08,Xiphophorus_hellerii,30,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,25,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,25,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,76,2,after
GUIL,2018-02-08,Xiphophorus_hellerii,25,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,25,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,20,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,20,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,60,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,24,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,62,2,after
GUIL,2018-02-08,Xiphophorus_hellerii,30,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,67,4,after
GUIL,2018-02-08,Xiphophorus_hellerii,31,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,19,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,74,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,38,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,69,5,after
GUIL,2018-02-08,Xiphophorus_hellerii,70,5,after
GUIL,2018-02-08,Xiphophorus_hellerii,30,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,18,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,22,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,69,2,after
GUIL,2018-02-08,Xiphophorus_hellerii,25,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,34,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,28,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,65,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,27,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,33,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,76,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,65,5,after
GUIL,2018-02-08,Xiphophorus_hellerii,32,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,20,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,35,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,27,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,29,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,28,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,55,2,after
GUIL,2018-02-08,Xiphophorus_hellerii,23,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,31,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,28,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,25,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,21,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,20,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,23,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,33,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,39,1,after
GUIL,2018-02-08,Xiphophorus_hellerii,35,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,24,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,37,0,after
GUIL,2018-02-08,Xiphophorus_hellerii,71,5,after
GUIL,2018-12-03,Xiphophorus_hellerii,37,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,52,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,58,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,48,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,39,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,48,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,58,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,56,3,after
GUIL,2018-12-03,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,50,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,38,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,40,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,48,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,50,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,35,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,36,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,48,2,after
GUIL,2018-12-03,Xiphophorus_hellerii,93,2,after
GUIL,2018-12-03,Xiphophorus_hellerii,43,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,31,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,61,3,after
GUIL,2018-12-03,Xiphophorus_hellerii,54,2,after
GUIL,2018-12-03,Xiphophorus_hellerii,33,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,81,2,after
GUIL,2018-12-03,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,45,2,after
GUIL,2018-12-03,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,39,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,33,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,57,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,64,3,after
GUIL,2018-12-03,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,68,3,after
GUIL,2018-12-03,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,54,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,39,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,73,3,after
GUIL,2018-12-03,Xiphophorus_hellerii,57,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,38,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,57,1,after
GUIL,2018-12-03,Xiphophorus_hellerii,71,3,after
GUIL,2018-12-04,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,29,0,after
GUIL,2018-12-04,Xiphophorus_hellerii,34,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,75,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,52,2,after
GUIL,2018-12-04,Xiphophorus_hellerii,43,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,65,3,after
GUIL,2018-12-04,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,44,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,30,0,after
GUIL,2018-12-04,Xiphophorus_hellerii,54,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,58,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,71,2,after
GUIL,2018-12-04,Xiphophorus_hellerii,27,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,61,3,after
GUIL,2018-12-04,Xiphophorus_hellerii,31,0,after
GUIL,2018-12-04,Xiphophorus_hellerii,41,0,after
GUIL,2018-12-04,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,44,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,38,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,55,2,after
GUIL,2018-12-04,Xiphophorus_hellerii,77,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,35,0,after
GUIL,2018-12-04,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,91,4,after
GUIL,2018-12-04,Xiphophorus_hellerii,46,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,41,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,36,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,53,2,after
GUIL,2018-12-04,Xiphophorus_hellerii,68,4,after
GUIL,2018-12-04,Xiphophorus_hellerii,31,0,after
GUIL,2018-12-04,Xiphophorus_hellerii,33,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,68,2,after
GUIL,2018-12-04,Xiphophorus_hellerii,31,0,after
GUIL,2018-12-04,Xiphophorus_hellerii,86,4,after
GUIL,2018-12-04,Xiphophorus_hellerii,44,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,56,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,42,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,70,4,after
GUIL,2018-12-04,Xiphophorus_hellerii,47,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,49,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,34,1,after
GUIL,2018-12-04,Xiphophorus_hellerii,33,0,after
GUIL,2018-12-04,Xiphophorus_hellerii,44,0,after
GUIL,2018-12-04,Xiphophorus_hellerii,50,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,73,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,81,6,after
GUIL,2018-12-05,Xiphophorus_hellerii,50,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,49,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,49,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,45,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,29,0,after
GUIL,2018-12-05,Xiphophorus_hellerii,47,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,59,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,52,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,49,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,47,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,44,1,after
GUIL,2018-12-05,Xiphophorus_hellerii,70,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,74,3,after
GUIL,2018-12-05,Xiphophorus_hellerii,57,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,75,2,after
GUIL,2018-12-05,Xiphophorus_hellerii,43,1,after
